"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"FITM2",-0.0132672434658194,3.35386974227358,-0.102423367295415,0.918759294565643,0.992747179524236,-5.60691926096281,"FITM2"
"DAND5",-0.00553168941385795,3.22649201908089,-0.102299371232489,0.918857297975682,0.992747179524236,-5.60693047125795,"DAND5"
"UBE2M",0.0319273002242468,8.90872341332975,0.10229527906764,0.91886053234274,0.992747179524236,-5.60693084099295,"UBE2M"
"TEAD3",-0.0277172702211583,4.35918529830691,-0.102260956072045,0.918887660621298,0.992747179524236,-5.6069339415599,"TEAD3"
"ZNF652",-0.0171000020491805,5.10582288497716,-0.102244523083263,0.918900648994411,0.992747179524236,-5.60693542566534,"ZNF652"
"SPC25",0.0553016461104248,6.22841155952701,0.102215029770828,0.918923960095355,0.992747179524236,-5.60693808868422,"SPC25"
"OR4F6",-0.00645122115681751,3.27275259379199,-0.102209310397875,0.918928480615877,0.992747179524236,-5.60693860501063,"OR4F6"
"ASB13",-0.0154114975641821,4.63252111878527,-0.102181587259497,0.918950392674187,0.992747179524236,-5.60694110735621,"ASB13"
"CNOT2",0.0147017107175982,7.71841073904864,0.102001933138978,0.919092390808755,0.992747179524236,-5.60695730684783,"CNOT2"
"GAMT",-0.0302438765852182,6.05074863047568,-0.101721030073063,0.919314421136656,0.992747179524236,-5.60698257889134,"GAMT"
"DBP",0.0341097033328195,4.93095975571083,0.101532966306209,0.919463073385239,0.992747179524236,-5.60699945951579,"DBP"
"BCAS4",-0.0367857717677103,6.15944890620801,-0.101462755754996,0.919518571026411,0.992747179524236,-5.60700575361763,"BCAS4"
"RC3H1",-0.0155351023430281,5.67361224670787,-0.101456572936705,0.919523458228931,0.992747179524236,-5.60700630767465,"RC3H1"
"MGAM",-0.014596917143519,3.01335376202634,-0.101422197760962,0.919550630108949,0.992747179524236,-5.60700938750025,"MGAM"
"RAX",0.00625469099907283,3.2536822602795,0.101406922420023,0.919562704543027,0.992747179524236,-5.6070107557515,"RAX"
"FGF23",-0.00344861127435703,3.0794372319269,-0.101302408173722,0.919645318618226,0.992747179524236,-5.60702011183233,"FGF23"
"COG4",-0.0176672374342726,7.3257789091642,-0.101293734399352,0.919652174908638,0.992747179524236,-5.60702088787236,"COG4"
"CYB5R4",0.0305428192081614,7.11343041117979,0.101241479963725,0.919693480192145,0.992747179524236,-5.60702556165576,"CYB5R4"
"ARHGAP29",0.0431620688215313,5.74656458774523,0.101177252408539,0.919744250107506,0.992747179524236,-5.60703130304595,"ARHGAP29"
"PYM1",-0.022666757152801,6.84757676646063,-0.101149640242022,0.919766076782573,0.992747179524236,-5.60703377021633,"PYM1"
"CASC1",0.00515224234456912,3.0597373959957,0.101082709598928,0.919818983913076,0.992747179524236,-5.60703974773238,"CASC1"
"NDUFB2",0.0175024072842458,10.8334963961301,0.100926571629567,0.919942408792463,0.992747179524236,-5.60705367689978,"NDUFB2"
"CYP17A1",-0.00833523666099412,2.82245735931201,-0.100848916661686,0.92000379469393,0.992747179524236,-5.6070605965342,"CYP17A1"
"RPS18",-0.0234533212960137,4.26172023407686,-0.100798425777356,0.920043707772152,0.992747179524236,-5.60706509279076,"RPS18"
"HK1",-0.0313720571450702,7.2227578242408,-0.100758647149886,0.920075152949484,0.992747179524236,-5.6070686335265,"HK1"
"SEPTIN14",-0.00485892893597217,2.90395593415748,-0.100703183966414,0.920118997050082,0.992747179524236,-5.60707356802846,"SEPTIN14"
"TMEM190",0.00989806576709018,3.67326666621876,0.100674844878047,0.920141399427525,0.992747179524236,-5.6070760882794,"TMEM190"
"SEC14L5",-0.0160927692545649,3.16308463558183,-0.10060284890358,0.920198313370964,0.992747179524236,-5.60708248783429,"SEC14L5"
"C19orf47",-0.0064311990798025,3.62533964633163,-0.100468847562338,0.920304244641636,0.992747179524236,-5.6070943867164,"C19orf47"
"LPAR1",0.0409628240411353,4.66950154017737,0.100431235777552,0.920333977919219,0.992747179524236,-5.60709772367081,"LPAR1"
"ELF2",-0.014350916834216,6.66061944208546,-0.100422330220928,0.92034101805351,0.992747179524236,-5.60709851359765,"ELF2"
"LAMC2",-0.0678477364676784,5.44620483660306,-0.100353291219284,0.920395595863342,0.992747179524236,-5.60710463501228,"LAMC2"
"MPHOSPH8",0.0353123018867931,6.80689278688525,0.100064176061455,0.920624155948617,0.992747179524236,-5.60713022399601,"MPHOSPH8"
"BEND3",0.0150865048329756,4.20085635850578,0.0999598718345752,0.920706615340906,0.992747179524236,-5.60713943763193,"BEND3"
"MRPL3",0.0144326166099535,10.6290510134372,0.0999546520729078,0.920710741930818,0.992747179524236,-5.60713989846331,"MRPL3"
"WIPF3",-0.0103152861119713,3.48061232235958,-0.0998835372987051,0.920766963395732,0.992747179524236,-5.60714617449892,"WIPF3"
"PTAR1",-0.0253436284797388,6.29862388417092,-0.0998664055136945,0.920780507393809,0.992747179524236,-5.60714768574932,"PTAR1"
"ALDH8A1",-0.00954729624187944,3.17800860575114,-0.0998655316736998,0.920781198232389,0.992747179524236,-5.60714776282664,"ALDH8A1"
"TERF2",-0.0131310612047653,5.71311270276807,-0.099838051724934,0.920802923303572,0.992747179524236,-5.60715018635979,"TERF2"
"POLD1",-0.0278900041370234,6.3122842187584,-0.0997751834121928,0.920852625900951,0.992747179524236,-5.60715572838373,"POLD1"
"DDX28",-0.0120084892514711,4.47941339639882,-0.099733671463255,0.920885444701314,0.992747179524236,-5.60715938586949,"DDX28"
"ATP5F1C",0.0152017476414983,11.4726721967213,0.0996569366344983,0.920946110610313,0.992747179524236,-5.60716614272554,"ATP5F1C"
"COL3A1",-0.0867144057377049,4.05192065990325,-0.0995368579348345,0.921041044764508,0.992747179524236,-5.60717670577663,"COL3A1"
"GAPDHS",-0.0116064406510996,2.97925036441817,-0.0995053998226959,0.921065915721432,0.992747179524236,-5.60717947097102,"GAPDHS"
"DARS2",0.0278311281704289,7.2459270669175,0.099337778736053,0.921198439210302,0.992747179524236,-5.60719419027353,"DARS2"
"ZNF517",-0.00477122724636603,3.18524715748455,-0.0992793706104024,0.921244617988271,0.992747179524236,-5.60719931343542,"ZNF517"
"SHOX",-0.00357277787658505,3.11450848938457,-0.0991066840017543,0.921381149496695,0.992747179524236,-5.60721444270815,"SHOX"
"FCRL5",0.00256771671048606,3.07291025638269,0.0990406528541614,0.921433356443622,0.992747179524236,-5.60722022081446,"FCRL5"
"KDM2B",0.0125753294540676,4.25458229776942,0.0989809983584419,0.921480522045115,0.992747179524236,-5.60722543761702,"KDM2B"
"CR1L",0.00498746013764384,2.922458233405,0.0987731488759817,0.921644859662694,0.992747179524236,-5.60724358956785,"CR1L"
"DCK",0.0192284797015114,6.71751490083311,0.098732043045177,0.921677360675859,0.992747179524236,-5.60724717491246,"DCK"
"TGS1",0.0249002549876245,6.30892428460091,0.0987056362546058,0.921698239717556,0.992747179524236,-5.60724947738612,"TGS1"
"AGAP2",0.00656121145221134,3.34819429373824,0.0986534785450982,0.92173947938581,0.992747179524236,-5.60725402333738,"AGAP2"
"GREB1L",0.00857106673368424,3.34882443791991,0.0985973554631651,0.92178385460601,0.992747179524236,-5.60725891221902,"GREB1L"
